"survey","year","var_code","var_label","data_type","level","val_min","val_max","val_label","recode","val_length","val_na"
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6201","6201","Accounting",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6202","6202","Actuarial Science",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6203","6203","Business Management And Administration",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6204","6204","Operations Logistics And E-Commerce",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6205","6205","Business Economics",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6206","6206","Marketing And Marketing Research",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6207","6207","Finance",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6209","6209","Human Resources And Personnel Management",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6210","6210","International Business",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6211","6211","Hospitality Management",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6212","6212","Management Information Systems And Statistics",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6299","6299","Miscellaneous Business & Medical Administration",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6402","6402","History",TRUE,4,0
"acs1","2017","FOD1P","Recoded field of degree - first entry","chr","person","6403","6403","United States History",TRUE,4,0
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","01","01","Not Spanish/Hispanic/Latino",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","02","02","Mexican",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","03","03","Puerto Rican",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","04","04","Cuban",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","05","05","Dominican",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","06","06","Costa Rican",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","07","07","Guatemalan",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","08","08","Honduran",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","09","09","Nicaraguan",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","10","10","Panamanian",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","11","11","Salvadoran",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","12","12","Other Central American",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","13","13","Argentinean",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","14","14","Bolivian",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","15","15","Chilean",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","16","16","Colombian",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","17","17","Ecuadorian",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","18","18","Paraguayan",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","19","19","Peruvian",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","20","20","Uruguayan",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","21","21","Venezuelan",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","22","22","Other South American",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","23","23","Spaniard",TRUE,2,NA
"acs1","2017","HISP","Recoded detailed Hispanic origin","chr","person","24","24","All Other Spanish/Hispanic/Latino",TRUE,2,NA
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","bbbb","bbbb","N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked)",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0010","0010","MGR-Chief Executives And Legislators",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0020","0020","MGR-General And Operations Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0040","0040","MGR-Advertising And Promotions Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0050","0050","MGR-Marketing And Sales Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0060","0060","MGR-Public Relations And Fundraising Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0100","0100","MGR-Administrative Services Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0110","0110","MGR-Computer And Information Systems Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0120","0120","MGR-Financial Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0135","0135","MGR-Compensation And Benefits Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0136","0136","MGR-Human Resources Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0137","0137","MGR-Training And Development Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0140","0140","MGR-Industrial Production Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0150","0150","MGR-Purchasing Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0160","0160","MGR-Transportation, Storage, And Distribution Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0205","0205","MGR-Farmers, Ranchers, And Other Agricultural Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0220","0220","MGR-Construction Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0230","0230","MGR-Education Administrators",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0300","0300","MGR-Architectural And Engineering Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0310","0310","MGR-Food Service Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0330","0330","MGR-Gaming Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0340","0340","MGR-Lodging Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0350","0350","MGR-Medical And Health Services Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0360","0360","MGR-Natural Sciences Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0410","0410","MGR-Property, Real Estate, And Community Association Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0420","0420","MGR-Social And Community Service Managers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0425","0425","MGR-Emergency Management Directors",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0430","0430","MGR-Miscellaneous Managers, Including Funeral Service Managers And Postmasters And Mail Superintendents",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0500","0500","BUS-Agents And Business Managers Of Artists, Performers, And Athletes",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0510","0510","BUS-Buyers And Purchasing Agents, Farm Products",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0520","0520","BUS-Wholesale And Retail Buyers, Except Farm Products",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0530","0530","BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0540","0540","BUS-Claims Adjusters, Appraisers, Examiners, And Investigators",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0565","0565","BUS-Compliance Officers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0600","0600","BUS-Cost Estimators",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0630","0630","BUS-Human Resources Workers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0640","0640","BUS-Compensation, Benefits, And Job Analysis Specialists",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0650","0650","BUS-Training And Development Specialists",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0700","0700","BUS-Logisticians",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0710","0710","BUS-Management Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0725","0725","BUS-Meeting, Convention, And Event Planners",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0726","0726","BUS-Fundraisers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0735","0735","BUS-Market Research Analysts And Marketing Specialists",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0740","0740","BUS-Business Operations Specialists, All Other",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0800","0800","FIN-Accountants And Auditors",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0810","0810","FIN-Appraisers And Assessors Of Real Estate",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0820","0820","FIN-Budget Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0830","0830","FIN-Credit Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0840","0840","FIN-Financial Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0850","0850","FIN-Personal Financial Advisors",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0860","0860","FIN-Insurance Underwriters",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0900","0900","FIN-Financial Examiners",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0910","0910","FIN-Credit Counselors And Loan Officers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0930","0930","FIN-Tax Examiners And Collectors, And Revenue Agents",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0940","0940","FIN-Tax Preparers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","0950","0950","FIN-Financial Specialists, All Other",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1005","1005","CMM-Computer And Information Research Scientists",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1006","1006","CMM-Computer Systems Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1007","1007","CMM-Information Security Analysts",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1010","1010","CMM-Computer Programmers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1020","1020","CMM-Software Developers, Applications And Systems Software",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1030","1030","CMM-Web Developers",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1050","1050","CMM-Computer Support Specialists",TRUE,4,0
"acs1","2017","OCCP","Occupation recode for 2012 and later based on 2010 OCC codes","chr","person","1060","1060","CMM-Database Administrators",TRUE,4,0
